Data da opinião,Nota,Título,Conteúdo
ago. de 2015,4,Charmoso!,"Pousada muito charmosa com ótimo atendimento. Café da manhã muito gostoso, wifi nos quartos, tudo limpinho e arrumado. Fui em agosto e não estava tão frio a ponto de ser necessário usar o aquecedor, então não sei dizer se é bom. Mas de resto é tudo certinho, tem estacionamento e é próximo do centro para quem tá de carro ou taxi. Se for andando é um pouquinho distante, mas nada absurdo. O único ponto chato é que meu quarto ficava perto da área do café da manhã e um dia fui acordada pelo barulho das pessoas passando por lá. Infelizmente não tive tempo de ir ao SPA, mas parecia ser ótimo e com bons preços."
ago. de 2015,5,Férias em Gramado,"Excelente atendimento e instalações, Proximidade com o centro de Gramado  também torna o local super atraente! O café da manhã e bem farto e o local que é servido e bem aconchegante! Sua localização e próximo a uma das principais avenidas onde se localiza grandes pontos turísticos da Cidade, além de estar meio caminho de Canela."
ago. de 2015,5,Muito bom!,"Na primeira vez que estive na serra Gaúcha tive o prazer de me hospedar na Pousada Borô, um lugar super aconchegante, com quartos limpos e confortáveis, ótimo café da manhã e área externa linda! Fica bem próximo ao centro da Cidade de Gramado, o que é ótimo! Super indico!!"
ago. de 2015,4,Aconchegante e ótimo atendimento,"Pousada aconchegante, charmosa, com bom café da manhã e ótimo atendimento. Possui estacionamento e os ambientes são aquecidos. Com boa localização. Destaque para a cerveja artesanal que é vendida no hotel."
ago. de 2015,5,Excelente Pousada,"Ficamos em família em um quarto para 4 pessoas. Era ótimo, camas muito confortáveis com aquecimento, tudo muito limpo, o chuveiro era uma delícia. O atendimento muito simpático também. Talvez devesse ter mais vagas para carros dentro do hotel, pois as vezes estava lotado e alguns precisavam parar na rua."
jul. de 2015,4,Pousada muito agradável em Gramado-RS,"Eu e a minha esposa tivemos uma boa experiência neste hotel em Gramado. O quarto em que nós nos hospedamos tinha um bom espaço, boa calefação, bem arrumado e muito limpo, o banheiro é um pouco simples. A pousada oferece um bom café da manhã e eles proporcionam um excelente atendimento. A pousada é só um pouco afastada do centro de Gramado, mas muito rápido de carro, porém, em compensação, a pousada fica próxima à principal avenida da cidade, onde concentra as principais atrações de Gramado. Bom custo benefício."
jul. de 2015,5,Excelente,"Desde o momento que chegamos fomos muito bem recebidos, quando entramos no quarto ficamos encantados com a beleza e com o conforto. Todos muito atenciosos e prestativos. O café da manhã na pousada é bem gostoso. Sua localização é muito boa, perto do café colonial Bela Vista e próximo de outras atrações."
jul. de 2015,5,Excelente!,"Atendimento impecável! Fomos muito bem recebidos por todos. Funcionários super atenciosos, preocupados com o nosso bem estar. Café da manhã delicioso. A pousada é também um Spa, que oferece um cardápio enorme de massagens, com preços excelentes. Não tivemos tempo de fazer, pois nossa visita a cidade foi curta. Volto e recomendo."
jul. de 2015,5,Relaxante,"Ficamos um dia na pousada e foi maravilhoso. Quarto bonito e limpo, banheiro grande, área externa muito bonita e o café da manhã é delicioso. Fizemos massagem no spa e adoramos. Os funcionários são muito queridos. Voltaria com certeza"
jul. de 2015,5,Aconchegante e bonita,"A Pousada é muito aconchegante e muito bonita. Vemos o zelo e o cuidado dos proprietários em cada detalhe. Cada quarto possui uma decoração ou uma cor, a cama é aquecida e o café da manhã é divino!!! Recomendo muito!!! A localização é distante do centro de Gramado (necessário carro), mas no caminho de Canela. Portanto, achamos a localização ótima!!!"
jul. de 2015,5,Pousada ótima para família com crianças...,"A pousada é bonita, muito confortável e as acomodações limpíssimas. O local é muito tranquilho e próximo às atrações. Mas o que mais me deixou surpreso foi a simpatia dos atendentes e de todos os que trabalham no local, sempre prontos para ajudar e prestar informações. Estava com minha filha de 5 anos e todos foram muito simpáticos e prestativos conosco...."
jul. de 2015,5,Excelente estadia,"Hotel muito bem construído, muito bonito com vários detalhes de acabamento que valorizam o ambiente.  O atendimento foi excelente, muito cordiais, prestativos e auxiliaram até em questões fora da reserva do quarto.  As acomodações são ótimas, cama grande e confortável com lençol elétrico, quartos, banheiros e corredores com aquecedor central, o mesmo para o chuveiro. Tudo limpo, organizado e igualmente bem decorado.  As instalações externas são bem aconchegantes com jardim e locais para se sentar fora dos quartos. Spa bem tranquilo, boas opções de massagens e banhos relaxantes antre R$50 e R$120. Café da manhã podia ter mais variedades, mas estava bem disposto e muito gostoso.  A localização é bem próxima da Av das Hortênsias, que é caminho para a grande maioria das atrações. E por ficar fora dela (umas duas ou três quadras bairro adentro) é bastante tranquilo, ou seja, propício para relaxar.  Estacionamento pequeno, mas funcional. WIFI gratuito, TV a cabo, ar-condicionado (que dificilmente deve ser usado por conta do frio).    Em resumo, um bom local para descansar, ótimo custo-benefício e com atrativos que merecem elogios. Recomendo esta pousada."
jun. de 2015,4,Ótima estadia,"Pousada aconchegante com bons quartos e ótimo cafe da manhã, funcionarios atenciosos. Tem um jardim muito bem cuidado. Unico ponto que não agradou foi a sala de cafe da manhã não ser no mesmo predio da pousada, tem que atravesar o jardim para ter acesso. Boa localização, inclusive para quem vai ate Canela,"
jun. de 2015,5,Excelente viagem,"Excelente pousada. Muito aconchegante, perto do centro, você pode ir de ônibus, de carro ou a pé. Excelente café da manhã. O quarto é uma delícia, não dá vontade de sair de baixo do cobertor. Atendentes muito prestativos, prestam todas as informações, é claro, dentro do possível. Com calefação, pois gramado é faz muito frio. Bom sinal de Wi-fi, super confortável. Quarto muito bom. Local muito tranquilo e perto de locais de compras e museus e atrações."
jun. de 2015,5,Excelente viagem,"Foi excelente, a pousada é muito aconchegante, agradável e não dá vontade de sair de baixo do cobertor. Excelente café da manhã. Os atendentes são ótimos, dão todas as indicações, claro, dentro do possível, super prestativos. A pé, fica uns 10 minutos do centro, de carro, cinco minutos e pertinho de uma das ruas principais onde pode-se pegar um ônibus para a rodoviária que fica ao lado da principal rua de Gramado. Também fica ao lado de atrações e de locais de compras. Ótima localização. Adoramos tudo."
jun. de 2015,5,Aconchego e tranquilidade na serra,"A pousada e Spa borô é uma ótima opção para quem procura tranquilidade e aconchego num ambiente familiar. Ótimo serviço, ótimos quartos e um café da manhã muito bom! A pousada conta com um spa, que é um dos diferenciais do local. Ótima calefação central."
jun. de 2015,4,Otimo custo x benefício,"Boa localização, bem aconchegante quarto e banheiro super em ordem!! Em relação a outras pousadas e hotéis, achei essa ótima. Fica no meio do caminho entre o Centro e Canela. Com certeza voltaria e recomendo!!  Wi-Fi no quarto eh bem fraco o sinal.."
jun. de 2015,5,Pousada aconchegante,"A pousada é bem organizada e sinalizada, pois são dois prédios nas duas pontas do terreno, com pátio central com redes e pracinha para as crianças, além do salão de jogos. A hospedagem iniciou na sexta-feira, quando fomos muito bem recepcionados. Saímos para jantar e meu pedido, de montar uma surpresa romântica, foi prontamente atendido, pois quando regressamos tudo estava perfeitamente preparado.    No sábado pela manhã fomos surpreendidos por um café da manhã com muitas opções e um clima maravilhoso. Passamos o dia fora e quando regressamos o pessoal do spa nos aguardava para uma massagem relaxante, que executaram otimamente. Depois disso, fomos ao fondue próximo que fechou o dia de maneira especial, aproveitando ainda a lareira no quarto e um bom vinho da serra gaúcha.    No domingo, que amanheceu chuvoso, aproveitamos o café da manhã e depois um banho de banheira.    O grande destaque da pousada é a limpeza, impecável, além de um aroma muito agradável que somente senti lá, gerando uma marca do local. O café da manhã também merece ser citado, pois é muito completo e os produtos são muito saborosos. Por fim, a localização, pois é possível chegar ao centro com uma caminhada leve ou ainda ir para qualquer cidade em pontos minutos."
jun. de 2015,4,Bom custo benefício,"A pousada apresenta um um bom custo benefício para uma estadia em gramado! Pousada familiar e aconchegante, com quartos simples, limpo e agradável. O café da manhã poderia ser um pouco melhor, com mais variedades e alimentos mais ""caseiros"". Porém no geral a proposta da pousada eh muito boa!"
jun. de 2015,4,Aconchegante e acolhedor.,"O lugar é aconchegante, super confortável , nada luxuoso, mas vale muito a hospedagem e o preço pago é justo.  Café da manhã bem servido, pessoal da recepção muito atencioso e receptivo!  Gostei muito do quarto, aquecedor de colchão e secador de cabelo fizeram a diferença!  Adorei!!!!"
jun. de 2015,5,Excelente,"Lugar lindo e bem cuidado, ambientes bem calefados, limpeza impecável e preço justo. O café da manhã é ótimo - gostoso e variado! Boa localização, a cerca de 2Km do Centro. Funcionários simpáticos e atenciosos. Recomendo!"
jun. de 2015,4,Excelente,"Ótimo lugar, bem tranquilo e zen. As massagens do Spa são divinas. Porém, é preciso agendar antecipadamente pois lota fácil. O quarto é limpo e bem confortável. Ouvimos um pouco de barulho mas nada incômodo. Recomendo!"
jun. de 2015,4,Muito boa,"Recepcionistas atenciosos, pousada aconchegante e confortável. Bem localizada, proporcionando acesso rápido a bares, restaurante e algumas atrações da cidade de Gramado. Além do mais sempre possuem uma boa sugestão de restaurantes e guias turísticos. Valeu a pena."
jun. de 2015,5,Perfeito.,Fomos na lua de mel e ficamos naquela suíte românica (ultimo andar). Achamos a pousada muito aconchegante! Atendimento espetacular. Café da manhã extraordinário. Foi tudo muito perfeito. Recomendamos! Parabéns.
jun. de 2015,5,Sem qualquer defeito,"Cumpre o que promete: fácil e boa localização, lugar lindo e bem cuidado, limpeza impecável, comida farta e gostosa, atendimento prestativo e preço bom. Não tivemos qualquer problema; antes, na verdade, ficamos muito bem aconchegados na ótima cama e bons lençóis, além da banheira."
jun. de 2015,4,Excelente custo x benefício.,"Prós:  *Simples, porém limpa, bonita e bem cuidada  * Excelente custo x benefício.  * Providenciam berços portáteis e banheirinhas para bebês.  *Aquecedor e lençóis térmicos.  *Café da manhã maravilhoso  * staff muito solícito.  *Spa agregado à pousada.  *Necessário carro para ir ao Centro.    Contras:  *Obra no terreno ao lado, barulho incomodou um pouco.  *Não consegui conexão wifi com o iphone"
mai. de 2015,5,Pousada charmosa e confortável em Gramado,"Não é luxuosa, mas muito confortável e a decoração é de bom gosto. O café da manhã é farto e delicioso, com uma torta de limão irresistível! O staff é competente e muito atencioso, sempre pronto a orientar e providenciar o que o hóspede pede, desde transporte para passeios até adaptador de tomada. O quarto em que ficamos era amplo e iluminado. Os ambientes são bem calafetados, e ainda assim disponibilizam cobertores elétricos para os hóspedes. O SPA oferece massagens terapêuticas e banhos relaxantes, mas não usamos. A pousada fica num tranquilo bairro residencial, mas há uma obra ao lado, então é melhor tomar seu café cedo e sair para aproveitar as belezas de Gramado. O único senão foi quando precisei usar o computador do hotel e não consegui acessar nenhum site, pois as crianças usam para jogos e parece que detonaram o sistema. Traga seu notebook, se precisar trabalhar!"
